name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
NetIncomeFromContinuingAndDiscontinuedOperation,"499,497,000","46,089,000","292,943,000","51,203,000","109,262,000","23,515,000","53,406,000","34,678,000","7,156,000","35,455,000","9,826,000","-14,758,000","-43,513,000","20,985,000","13,191,000","16,997,000","7,922,000","13,877,000","17,435,000","-951,000","-1,104,000","-9,141,000","-28,473,000","3,073,000","-5,173,000","-23,892,000","-5,554,000","17,435,000","5,392,000","30,284,000","38,755,000","38,026,000","43,756,000","39,657,000","56,466,000","34,455,000","17,037,000","35,811,000","-83,985,000","22,895,000","3,569,000","22,123,000","37,621,000","15,526,000","19,017,000","13,260,000","-13,215,000","10,718,000","9,002,000","17,863,000","15,900,000","3,788,000","7,175,000","4,659,000","36,504,000","14,470,000","18,848,000","9,880,000","23,876,000","87,228,000","17,399,000","15,153,000","25,723,000","16,876,000","10,751,000","7,516,000","17,275,000","26,654,000","20,504,000","19,159,000","42,044,000","16,135,000","3,171,000","-26,537,000","-37,959,000","-33,762,000","-15,169,000","-11,390,000","-50,817,000","-24,570,000","-15,285,000","-2,949,000","-24,904,000","-2,685,000","7,121,000","12,254,000","6,912,000","-15,427,000","-5,846,000","10,400,000","43,300,000","35,400,000","10,500,000","30,000,000","45,300,000","15,200,000","3,100,000","62,300,000","60,500,000","56,200,000","53,100,000","49,500,000","26,400,000","41,600,000","36,800,000","33,000,000","22,600,000","13,200,000","22,300,000","19,400,000","18,600,000","17,800,000","15,900,000","14,600,000","13,400,000","11,400,000","9,800,000","8,300,000","6,900,000","5,700,000","4,700,000","3,800,000","3,200,000","2,700,000","2,400,000","2,000,000","1,700,000","1,500,000","1,300,000","1,000,000",,,,
NormalizedIncome,"525,736,120","74,301,530","294,122,680","51,086,840","109,604,370","23,695,310","53,807,164.587","34,756,000","20,472,660","45,699,820","16,286,500","-14,764,570","-23,817,600","34,484,890","19,688,000","18,184,710","8,000,660","13,940,000","20,631,800","-20,400","-825,600","-5,370,000","-6,401,878.957","4,762,000","-2,425,600","5,082,660","36,339,200","21,696,210","28,484,200","30,059,600","59,096,100","38,401,220","43,756,000","40,457,250","69,384,750","36,776,380","30,949,800","45,822,300","-83,507,900","25,948,240","24,743,790","23,782,820","39,768,809.341","21,028,423.243","20,172,450.949","15,425,289.017","-18,627,550","11,379,945.445","9,831,544.288","18,292,032.956","20,154,900","8,923,000","14,024,700","4,659,000","42,313,399.31","21,555,000","20,228,560.55","15,859,600","40,206,157.57","86,107,400","16,361,540.275","14,609,906.676","29,235,984.356","21,200,200","10,207,090.863","6,848,626.323","20,275,600","24,377,514.867","18,787,981.892","19,569,580.11","44,643,800","18,904,042.904","13,072,800","-13,271,000","-25,740,600","-24,675,600","-14,636,800","-11,051,000","-48,015,000","-9,886,220.266","-14,470,985.679","551,400","7,596,712.798","-293,915.918","16,716,245.763","11,362,128.643","15,031,736.21","-416,420.212","-6,132,897.852","9,972,602.74","51,605,081.967","34,770,355.731","33,780,000","37,422,037.422","36,464,192.14","31,340,000","49,420,000","60,188,135.593","58,745,435.016","54,378,703.704","51,475,152.999","47,808,804.205","45,129,297.821","39,622,085.89","35,077,989.601","31,085,106.383","27,220,000","23,508,571.429","20,984,550.562","18,398,709.677","17,535,353.535","17,047,887.324","15,336,614.173","14,036,051.502","12,582,159.624","10,898,901.099","9,485,897.436","8,111,363.636","6,460,909.091","5,324,175.824","4,442,465.753","3,477,966.102","2,944,000","2,442,857.143","2,205,405.405","1,741,935.484","1,448,148.148","1,304,347.826","1,105,000","933,333.333",,,,
InterestIncome,,,,,,,,"700,000","1,600,000","900,000","1,200,000","1,000,000","1,000","1,000","1,319,000","900,000","-441,000","-954,000","1,200,000","-357,000","3,156,000","900,000","3,197,000","80,000","700,000","900,000","897,000","800,000","900,000","1,200,000","817,000","700,000","800,000","700,000","662,000","700,000","700,000","800,000","620,000","700,000","700,000","800,000","1,144,000","1,000,000","900,000","900,000","809,000","700,000","700,000","800,000","857,000","900,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"51,946,000","12,986,000","12,856,000","13,178,000","12,925,000","11,518,000","12,052,000","19,660,000","32,618,000","12,098,000","10,572,000","10,816,000","11,383,100","10,276,300","10,601,000","10,646,000","10,820,000","11,001,000","10,161,000","10,557,000","11,725,000","10,300,000","27,932,000","820,000","4,800,000","6,600,000","3,842,000","3,600,000","3,500,000","3,800,000","2,755,000","2,000,000","2,100,000","1,300,000","1,476,000","1,700,000","1,900,000","1,900,000","1,346,000","1,000,000","1,200,000","1,200,000","2,010,000","800,000","300,000","300,000","326,000","300,000","300,000","500,000","897,000","400,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-50,146,000","-12,986,000","-11,056,000","-13,178,000","-12,925,000","-11,518,000","-15,252,000","-18,960,000","-31,018,000","-11,198,000","-9,372,000","-9,816,000","-11,382,100","-10,275,300","-9,282,000","-9,746,000","-10,820,000","-11,001,000","-8,961,000","-10,557,000","-8,569,000","-9,400,000","-24,735,000","-740,000","-4,100,000","-5,700,000","-2,945,000","-2,800,000","-2,600,000","-2,600,000","-1,938,000","-1,300,000","-1,300,000","-600,000","-814,000","-1,000,000","-1,200,000","-1,100,000","-726,000","-300,000","-500,000","-400,000","-866,000","200,000","600,000","600,000","483,000","400,000","400,000","300,000","-40,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"421,670,000","68,362,000","182,378,000","71,647,000","99,282,000","88,925,000","67,433,000","64,176,000","48,396,000","31,129,000","44,355,000","10,331,000","-22,036,900","30,699,300","11,270,000","20,617,000","22,366,000","17,472,000","15,615,000","11,256,000","10,669,000","3,797,000","-15,441,000","116,000","1,231,000","-12,945,000","-22,367,000","21,539,000","3,887,000","38,207,000","35,123,000","54,106,000","50,621,000","54,418,000","49,883,000","48,096,000","21,277,000","13,954,000","57,505,000","31,779,000","5,136,000","31,062,000","49,671,000","19,059,000","23,704,000","15,524,000","38,081,000","11,958,000","11,206,000","22,317,000","15,776,000","1,896,000","-971,000","3,538,000","58,161,000","35,712,000","32,924,000","26,437,000","46,068,000","20,349,000","21,259,000","20,983,000","31,899,000","21,508,000","15,088,000","11,278,000","10,991,000","26,514,000","24,492,000","23,212,000","29,023,000","26,270,000","24,526,000","530,000","-16,093,000","-13,650,000","-9,331,000","-9,655,000","7,103,000","-31,603,000","-16,924,000","-5,912,000","-32,173,000","-4,230,000","23,545,000","16,001,000","8,310,000","-578,000","-8,401,000","13,900,000","62,000,000","49,700,000","60,300,000","59,900,000","68,600,000","64,800,000","100,300,000","91,300,000","90,400,000","83,600,000","79,100,000","73,500,000","70,600,000","62,200,000","55,100,000","48,700,000","47,900,000","37,300,000","33,400,000","29,300,000","28,000,000","27,200,000","24,400,000","22,400,000","20,600,000","17,400,000","15,100,000","12,900,000","10,100,000","8,500,000","7,000,000","5,500,000","4,700,000","3,800,000","3,400,000","2,700,000","2,400,000","1,900,000","1,700,000","1,500,000","-4,800,000","3,000,000","2,300,000","1,700,000"
EBITDA,"546,926,000"
ReconciledCostOfRevenue,"285,467,000","72,654,000","75,602,000","71,012,000","66,199,000","65,151,000","62,601,000","36,575,000","69,710,000","74,594,000","72,282,000","69,549,000","66,329,000","63,235,000","63,728,000","66,830,000","69,845,000","69,733,000","68,373,000","68,737,000","68,547,000","68,728,000","69,181,000","68,947,000","66,296,000","67,884,000","63,822,000","67,231,000","74,259,000","81,118,000","84,201,000","80,048,000","82,609,000","81,645,000","79,101,000","79,132,000","80,523,000","84,218,000","76,379,000","81,090,000","82,089,000","86,402,000","86,126,000","79,335,000","71,386,000","75,846,000","66,239,000","62,908,000","65,165,000","66,806,000","61,408,000","62,032,000","67,931,000","72,398,000","76,576,000","72,970,000","70,055,000","66,743,000","65,810,000","63,862,000","64,726,000","64,680,000","66,208,000","61,535,000","58,755,000","55,322,000","52,538,000","46,386,000","43,669,000","41,406,000","37,017,000","38,476,000","32,726,000","43,994,000","50,234,000","46,823,000","43,732,000","41,921,000","43,070,000","43,587,000","46,645,000","45,516,000","52,954,000","54,644,000","53,598,000","71,828,000","50,647,000","48,387,000","54,230,000","51,400,000","47,600,000","43,500,000","41,300,000","36,000,000","30,600,000","31,100,000","30,800,000","17,200,000","14,800,000","13,500,000","13,100,000","12,700,000","11,800,000","8,400,000","10,400,000","9,200,000","10,600,000","6,100,000","5,500,000","4,600,000","4,300,000","3,900,000","2,900,000","2,700,000","2,100,000","2,100,000","1,600,000","1,400,000","1,100,000","700,000","700,000","600,000","-12,400,000","5,500,000","4,600,000","4,000,000","3,700,000","2,800,000","2,700,000","1,900,000",,,,
ReconciledDepreciation,"125,256,000","30,948,000","31,833,000","31,576,000","30,899,000","28,226,000","29,360,000","49,951,000","20,605,000","19,588,000","19,190,000","19,076,000","19,505,000","20,053,000","22,105,000","22,576,000","21,681,000","21,046,000","22,555,000","21,504,000","21,229,000","21,454,000","21,833,000","21,817,000","22,291,000","20,613,000","20,978,000","21,250,000","20,968,000","21,237,000","20,008,000","19,026,000","19,173,000","19,100,000","19,119,000","18,568,000","19,387,000","19,477,000","16,319,000","16,867,000","16,259,000","17,026,000","17,847,000","15,827,000","14,651,000","14,069,000","14,644,000","15,639,000","15,976,000","15,923,000","16,052,000","15,601,000","15,162,000","14,795,000","16,537,000","16,636,000","14,913,000","11,935,000","10,317,000","9,659,000","9,687,000","9,536,000","9,078,000","8,685,000","8,063,000","8,061,000","7,316,000","5,966,000","6,126,000","6,473,000","7,640,000","8,775,000","9,180,000","9,562,000","10,471,000","9,931,000","10,400,000","10,835,000","17,937,000","18,045,000","18,301,000","18,342,000","19,219,000","18,994,000","19,276,000","18,881,000","19,698,000","20,921,000","19,950,000","18,200,000","18,600,000","18,500,000","12,900,000","12,300,000","9,700,000","6,500,000","6,800,000","6,900,000","6,100,000","6,000,000","5,500,000","4,800,000","4,800,000","5,700,000","3,000,000","3,300,000","3,400,000","2,500,000","1,900,000","1,700,000","1,600,000","1,300,000","1,200,000","1,100,000","1,100,000","800,000","700,000","700,000","600,000","500,000","400,000","300,000","200,000","300,000","300,000","200,000","100,000","200,000","200,000","200,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"499,497,000","46,089,000","292,943,000","51,203,000","109,262,000","23,515,000","53,406,000","34,678,000","7,156,000","35,455,000","9,826,000","-14,758,000","-43,513,000","20,985,000","13,191,000","16,997,000","7,922,000","13,877,000","17,435,000","-951,000","-1,104,000","-9,141,000","-28,473,000","3,073,000","-5,173,000","-23,892,000","-5,554,000","17,435,000","5,392,000","30,284,000","38,755,000","38,026,000","43,756,000","39,657,000","56,466,000","34,455,000","17,037,000","35,811,000","-83,985,000","22,895,000","3,569,000","22,123,000","37,621,000","15,526,000","19,017,000","13,260,000","-13,215,000","10,718,000","9,002,000","17,863,000","15,900,000","3,788,000","7,175,000","4,659,000","36,504,000","14,470,000","18,848,000","9,880,000","23,876,000","87,228,000","17,399,000","15,153,000","25,723,000","16,876,000","10,751,000","7,516,000","17,275,000","26,654,000","20,504,000","19,159,000","42,044,000","16,135,000","3,171,000","-26,537,000","-37,959,000","-33,762,000","-15,169,000","-11,390,000","-50,817,000","-24,570,000","-15,285,000","-2,949,000","-24,904,000","-2,685,000","7,121,000","12,254,000","6,912,000","-15,427,000","-5,846,000","10,400,000","43,300,000","35,400,000","10,500,000","30,000,000","45,300,000","15,200,000","3,100,000","62,300,000","60,500,000","56,200,000","53,100,000","49,500,000","26,400,000","41,600,000","36,800,000","33,000,000","22,600,000","13,200,000","22,300,000","19,400,000","18,600,000","17,800,000","15,900,000","14,600,000","13,400,000","11,400,000","9,800,000","8,300,000","6,900,000","5,700,000","4,700,000","3,800,000","3,200,000","2,700,000","2,400,000","2,000,000","1,700,000","1,500,000","1,300,000","1,000,000",,,,
TotalUnusualItemsExcludingGoodwill,"-35,944,000","-33,991,000","-1,616,000","132,000","-469,000","-247,000","-416,000","-100,000","-18,242,000","-14,034,000","-8,850,000","9,000","-26,980,000","-18,493,000","-8,900,000","-1,627,000","-114,000","-105,000","-5,328,000","-1,551,000","-464,000","-6,285,000","-33,621,000","-2,815,000","-4,579,000","-37,147,000","-69,822,000","-4,393,000","-38,487,000","255,000","-31,294,000","-514,000","0","-1,067,000","-19,875,000","-3,137,000","-15,810,000","-15,402,000","-734,000","-4,126,000","-23,269,000","-2,243,000","-2,721,000","-6,471,000","-1,422,000","-2,486,000","8,327,000","-720,000","-1,005,000","-524,000","-6,546,000","-7,900,000","-10,538,000",,"-7,468,000","-10,900,000","-2,247,000","-9,966,000","-22,719,000","1,724,000","1,348,000","780,000","-4,487,000","-7,207,000","804,000","1,099,000","-5,001,000","2,476,000","2,237,000","-487,000","-4,333,000","-3,848,000","-16,503,000","-22,110,000","-20,364,000","-15,144,000","-887,000","-565,000","-4,670,000","-19,622,000","-952,000","-5,834,000","-44,849,000","-3,368,000","-13,515,000","1,256,000","-11,436,000","-20,835,000","393,000","600,000","-11,700,000","900,000","-38,800,000","-11,900,000","13,400,000","-26,900,000","-77,200,000","3,200,000","2,700,000","2,800,000","2,500,000","2,600,000","-29,300,000","3,100,000","2,700,000","3,000,000","-7,700,000","-16,400,000","2,100,000","1,600,000","1,700,000","1,200,000","900,000","900,000","1,300,000","800,000","500,000","300,000","700,000","600,000","400,000","500,000","400,000","400,000","300,000","400,000","400,000","300,000","300,000","100,000",,,,
TotalUnusualItems,"-35,944,000","-33,991,000","-1,616,000","132,000","-469,000","-247,000","-416,000","-100,000","-18,242,000","-14,034,000","-8,850,000","9,000","-26,980,000","-18,493,000","-8,900,000","-1,627,000","-114,000","-105,000","-5,328,000","-1,551,000","-464,000","-6,285,000","-33,621,000","-2,815,000","-4,579,000","-37,147,000","-69,822,000","-4,393,000","-38,487,000","255,000","-31,294,000","-514,000","0","-1,067,000","-19,875,000","-3,137,000","-15,810,000","-15,402,000","-734,000","-4,126,000","-23,269,000","-2,243,000","-2,721,000","-6,471,000","-1,422,000","-2,486,000","8,327,000","-720,000","-1,005,000","-524,000","-6,546,000","-7,900,000","-10,538,000",,"-7,468,000","-10,900,000","-2,247,000","-9,966,000","-22,719,000","1,724,000","1,348,000","780,000","-4,487,000","-7,207,000","804,000","1,099,000","-5,001,000","2,476,000","2,237,000","-487,000","-4,333,000","-3,848,000","-16,503,000","-22,110,000","-20,364,000","-15,144,000","-887,000","-565,000","-4,670,000","-19,622,000","-952,000","-5,834,000","-44,849,000","-3,368,000","-13,515,000","1,256,000","-11,436,000","-20,835,000","393,000","600,000","-11,700,000","900,000","-38,800,000","-11,900,000","13,400,000","-26,900,000","-77,200,000","3,200,000","2,700,000","2,800,000","2,500,000","2,600,000","-29,300,000","3,100,000","2,700,000","3,000,000","-7,700,000","-16,400,000","2,100,000","1,600,000","1,700,000","1,200,000","900,000","900,000","1,300,000","800,000","500,000","300,000","700,000","600,000","400,000","500,000","400,000","400,000","300,000","400,000","400,000","300,000","300,000","100,000",,,,
NormalizedEBITDA,"582,870,000","133,301,000","215,827,000","103,091,000","130,650,000","117,398,000","97,209,000","114,227,000","87,243,000","64,751,000","72,395,000","29,398,000","24,448,100","69,245,300","42,275,000","44,820,000","44,161,000","38,623,000","43,498,000","34,311,000","32,362,000","31,536,000","40,013,000","24,748,000","28,101,000","44,815,000","68,433,000","47,182,000","63,342,000","59,189,000","86,425,000","73,646,000","69,794,000","74,585,000","88,877,000","69,801,000","56,474,000","48,833,000","74,558,000","52,772,000","44,664,000","50,331,000","70,239,000","41,357,000","39,777,000","32,079,000","44,398,000","28,317,000","28,187,000","38,764,000","38,374,000","25,397,000","24,729,000","18,333,000","82,166,000","63,248,000","50,084,000","48,338,000","79,104,000","28,284,000","29,598,000","29,739,000","45,464,000","37,400,000","22,347,000","18,240,000","23,308,000","30,004,000","28,381,000","30,172,000","40,996,000","38,893,000","50,209,000","32,202,000","14,742,000","11,425,000","1,956,000","1,745,000","29,710,000","6,064,000","2,329,000","18,264,000","31,895,000","18,132,000","56,336,000","33,626,000","39,444,000","41,178,000","11,171,000","31,500,000","92,300,000","67,300,000","112,000,000","84,100,000","64,900,000","98,200,000","184,300,000","95,000,000","93,800,000","86,800,000","82,100,000","75,700,000","104,700,000","64,800,000","55,400,000","49,000,000","59,000,000","58,000,000","33,200,000","29,400,000","27,900,000","27,300,000","24,700,000","22,600,000","20,400,000","17,400,000","15,300,000","13,300,000","10,000,000","8,400,000","7,000,000","5,300,000","4,500,000","3,700,000","3,400,000","2,500,000","2,100,000","1,800,000","1,600,000","1,600,000","-4,800,000","3,000,000","2,300,000","1,700,000"
TaxRateForCalcs,"0.27","0.17","0.27","0.12","0.27","0.27","0.036","0.22","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.31","0.4","0.4","0.4","0.4","0.4","0.344","0.4","0.4","0.22","0.4","0.03","0.4","0.12","0.35","0.27","0.1","0.25","0.35","0.26","0.12","0.35","0.35","0.26","0.09","0.26","0.211","0.15","0.187","0.129","0.35","0.081","0.175","0.181","0.35","0.35","0.35","0.35","0.222","0.35","0.386","0.4","0.281","0.35","0.23","0.304","0.217","0.4","0.323","0.393","0.4","0.081","0.233","0.157","0.4","0.28","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.252","0.145","0.4","0.275","0.29","0.29","0.29","0.29","0.28","0.27","0.288","0.29","0.3","0.4","0.376","0.341","0.4","0.4","0.34","0.35","0.35","0.35","0.35","0.361","0.362","0.362","0.362","0.4","0.371","0.374","0.374","0.374","0.373","0.374","0.373","0.371","0.374","0.372","0.371","0.373","0.374","0.356","0.356","0.36","0.357","0.351","0.355","0.37","0.348","0.35","0.333",,,,
TaxEffectOfUnusualItems,"-9,704,880","-5,778,470","-436,320","15,840","-126,630","-66,690","-14,835.413","-22,000","-4,925,340","-3,789,180","-2,389,500","2,430","-7,284,600","-4,993,110","-2,403,000","-439,290","-35,340","-42,000","-2,131,200","-620,400","-185,600","-2,514,000","-11,549,878.957","-1,126,000","-1,831,600","-8,172,340","-27,928,800","-131,790","-15,394,800","30,600","-10,952,900","-138,780","0","-266,750","-6,956,250","-815,620","-1,897,200","-5,390,700","-256,900","-1,072,760","-2,094,210","-583,180","-573,190.659","-968,576.757","-266,549.051","-320,710.983","2,914,450","-58,054.555","-175,455.712","-94,967.044","-2,291,100","-2,765,000","-3,688,300","0","-1,658,600.69","-3,815,000","-866,439.45","-3,986,400","-6,388,842.43","603,400","310,540.275","236,906.676","-974,015.644","-2,882,800","260,090.863","431,626.323","-2,000,400","199,514.867","520,981.892","-76,419.89","-1,733,200","-1,078,957.096","-6,601,200","-8,844,000","-8,145,600","-6,057,600","-354,800","-226,000","-1,868,000","-4,938,220.266","-137,985.679","-2,333,600","-12,348,287.202","-976,915.918","-3,919,754.237","364,128.643","-3,316,263.79","-5,824,420.212","106,102.148","172,602.74","-3,394,918.033","270,355.731","-15,520,000","-4,477,962.578","4,564,192.14","-10,760,000","-30,880,000","1,088,135.593","945,435.016","978,703.704","875,152.999","908,804.205","-10,570,702.179","1,122,085.89","977,989.601","1,085,106.383","-3,080,000","-6,091,428.571","784,550.562","598,709.677","635,353.535","447,887.324","336,614.173","336,051.502","482,159.624","298,901.099","185,897.436","111,363.636","260,909.091","224,175.824","142,465.753","177,966.102","144,000","142,857.143","105,405.405","141,935.484","148,148.148","104,347.826","105,000","33,333.333",,,,
