name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992
NetIncomeFromContinuingAndDiscontinuedOperation,"277,723,000","-168,632,000","131,210,000","140,895,000","174,250,000","140,579,000","132,581,000","66,441,000","-211,040,000","100,425,000","128,544,000","113,467,000","88,695,000","191,752,000","145,774,000","218,353,000","71,082,000","32,804,000","179,643,000","66,268,000","26,209,000","102,051,000","43,162,000","-194,775,000","8,282,000","-31,849,000","65,611,000","59,305,000","26,405,000","70,172,000","326,812,000","-17,996,000","35,885,000","76,917,000","96,940,000","58,290,000","53,637,000","40,739,000","40,717,000","43,332,000","34,478,000","48,766,000","64,973,000","42,424,000","18,070,000","86,964,000","17,509,000","13,591,000","-18,705,000","-1,012,931,000","21,682,000","40,813,000","-28,386,000","227,417,000","-14,837,000","-421,597,000","52,816,000","-373,896,000","71,764,000","95,972,000","62,091,000","16,699,000","74,945,000","53,808,000","47,183,000","42,915,000","69,489,000","621,383,000","72,212,000","-42,603,000","92,741,000","73,196,000","41,527,000","156,018,000","21,980,000","96,194,000","-106,796,000","148,117,000","-33,365,000","-104,471,000","25,900,000","-56,948,000","-40,443,000","-10,278,000","-17,383,000","-80,285,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000",,"1,300,000","500,000","0","2,100,000","-600,000","-2,400,000","100,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
NormalizedIncome,"277,214,000","-168,632,000","131,210,000","140,386,000","174,250,000","140,579,000","132,073,000","101,052,000","-69,018,090","100,425,000","128,544,000","113,467,000","88,695,000","191,752,000","145,774,000","218,353,000","71,082,000","32,804,000","179,643,000","66,268,000","26,209,000","101,862,000","43,162,000","-9,014,040","-5,908,120","-17,222,367.365","45,078,200","59,458,000","26,280,000","69,547,000","151,082,000","-17,128,000","36,699,000","76,893,000","93,026,000","59,358,000","53,568,630","47,365,750","46,555,054.153","48,939,595.973","29,578,500","45,223,759.656","65,964,150","40,078,271.488","19,494,750","-713,950","20,865,100","15,805,237.538","-20,442,000","-119,424,991.716","-10,833,800","2,340,501.437","-28,788,871.472","15,452,419.284","43,741,050","-35,950,085.57","42,401,200","-81,975,150","68,497,600","42,804,400.437","65,361,460.01","117,116,000","66,981,400","54,167,400","50,479,000","200,008,182.609","36,372,000","158,690,157.728","69,424,000","68,023,600","95,116,201.253","91,072,690.935","43,790,000","148,518,800","23,481,430.317","63,201,834.851","55,288,875.718","136,301,800","-3,669,200","-12,808,400","11,249,200","-40,887,068.746","-32,677,200","-2,039,400","-13,469,800","-3,143,200","-62,183,200","-27,397,600","-18,502,400","-5,400,000","-36,440,000","-10,180,000","-32,940,000","-15,460,000","-10,680,000","-1,260,000","-7,680,000","4,020,000","4,460,000","3,580,000","4,940,000","-5,700,000","-820,000","-980,000","-1,300,000","-1,558,333.333",,"-309,523.81","380,000","-180,000","190,909.091","-1,400,000","-1,560,000","-680,000","-1,120,000","-1,660,000","-2,080,952.381","-2,240,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,"1,116,000","1,646,000",,,,,,,,,,,,"474,000","613,000","789,000","1,174,000","886,000","1,529,000","1,224,000","1,150,000","1,302,000","1,666,000","1,550,000","1,666,000","1,635,000","1,672,000","2,374,000","2,444,000","3,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"130,493,000","34,586,000","31,850,000","32,219,000","31,838,000","43,306,000","43,189,000","45,647,000","44,866,000","43,082,000","42,132,000","37,206,000","31,143,000","27,856,000","27,610,000","27,356,000","26,505,000","30,739,000","25,036,000","24,728,000","24,792,000","26,488,000","27,118,000","27,644,000","27,860,000","28,366,000","15,992,000","15,214,000","14,064,000","14,195,000","14,009,000","14,046,000","14,064,000","10,652,000","7,623,000","7,658,000","7,663,000","2,047,000","1,391,000","1,364,000","1,347,000","1,295,000","1,425,000","1,355,000","1,355,000","1,437,000","1,321,000","1,323,000","1,323,000","1,753,000","1,345,000","1,261,000","1,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-130,493,000","-34,586,000","-31,850,000","-32,219,000","-31,838,000","-43,306,000","-43,189,000","-45,647,000","-44,866,000","-43,082,000","-42,132,000","-37,206,000","-31,143,000","-27,856,000","-27,610,000","-27,356,000","-26,505,000","-30,739,000","-25,036,000","-24,728,000","-24,792,000","-26,488,000","-27,118,000","-26,528,000","-26,214,000","-24,017,000","-15,992,000","-15,214,000","-14,064,000","-9,843,000","-14,009,000","-14,046,000","-14,064,000","-8,044,000","-7,623,000","-7,658,000","-7,189,000","-1,434,000","-602,000","-190,000","-461,000","234,000","-201,000","-205,000","-53,000","229,000","229,000","343,000","312,000","-81,000","1,029,000","1,183,000","2,264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"386,641,000","-192,235,000","181,378,000","209,559,000","187,939,000","209,102,000","198,244,000","213,004,000","-227,673,000","180,187,000","187,081,000","200,282,000","80,524,000","265,031,000","180,945,000","339,578,000","85,331,000","85,847,000","-28,805,000","85,865,000","29,346,000","152,876,000","97,284,000","-259,638,000","37,314,000","-8,257,000","121,528,000","61,131,000","42,107,000","126,095,000","104,454,000","25,940,000","69,754,000","122,695,000","135,470,000","105,614,000","86,118,000","82,310,000","75,182,000","78,099,000","59,620,000","45,490,000","37,395,000","56,503,000","37,564,000","-18,045,000","37,523,000","21,143,000","-12,531,000","-1,056,034,000","59,426,000","65,997,000","-31,097,000","-21,781,000","-22,638,000","-393,992,000","70,012,000","-405,655,000","104,137,000","54,371,000","92,967,000","-10,898,000","109,546,000","81,221,000","73,711,000","200,075,000","21,317,000","172,551,000","100,096,000","-35,054,000","117,210,000","109,313,000","42,579,000","178,502,000","12,511,000","120,183,000","93,489,000","61,536,000","37,174,000","34,650,000","27,783,000","-411,546,000","37,724,000","84,193,000","73,206,000","-42,170,000","4,726,000","38,031,000","67,330,000","61,700,000","38,400,000","51,700,000","61,100,000","57,800,000","49,900,000","75,500,000","34,700,000","27,700,000","22,800,000","20,800,000","23,400,000","-1,400,000","1,800,000","1,500,000","1,600,000","1,000,000","0","2,400,000","3,800,000","2,200,000","2,400,000","2,300,000","2,600,000","2,100,000","2,100,000","1,800,000","1,000,000","700,000"
EBITDA,"456,602,000"
ReconciledCostOfRevenue,"839,308,000","234,543,000","232,211,000","193,099,000","179,455,000","173,263,000","169,823,000","209,956,000","323,221,000","294,575,000","296,385,000","276,389,000","260,071,000","253,722,000","237,238,000","218,224,000","201,962,000","199,727,000","166,290,000","139,033,000","145,958,000","212,468,000","179,131,000","170,397,000","193,734,000","198,071,000","205,261,000","183,276,000","191,553,000","236,690,000","226,192,000","211,100,000","209,194,000","222,574,000","248,856,000","272,822,000","255,082,000","270,277,000","261,932,000","236,690,000","223,571,000","218,412,000","188,642,000","181,472,000","172,718,000","171,112,000","148,558,000","144,329,000","136,155,000","122,849,000","107,298,000","106,721,000","123,609,000","120,020,000","346,579,000","870,598,000","861,294,000","1,015,109,000","800,382,000","784,906,000","837,219,000","683,218,000","871,454,000","834,919,000","802,122,000","888,290,000","970,002,000","906,430,000","776,896,000","796,445,000","657,108,000","673,981,000","711,130,000","958,135,000","882,801,000","839,517,000","793,218,000","795,280,000","733,124,000","703,320,000","636,273,000","428,714,000","644,299,000","655,573,000","635,202,000","650,728,000","548,526,000","496,575,000","432,842,000","179,800,000","678,100,000","267,400,000","202,600,000","457,300,000","214,500,000","196,300,000","176,300,000","180,500,000","155,500,000","148,500,000","158,600,000","16,500,000","600,000","-200,000","-100,000",,"200,000","100,000","100,000","200,000","100,000","200,000","400,000","300,000","300,000","400,000","300,000","300,000"
ReconciledDepreciation,"69,961,000","23,818,000","25,170,000","10,303,000","10,670,000","11,250,000","11,680,000","-51,034,000","76,900,000","52,266,000","46,276,000","40,729,000","41,723,000","66,479,000","39,077,000","38,993,000","39,210,000","38,767,000","21,629,000","26,963,000","29,049,000","34,719,000","32,218,000","54,550,000","29,615,000","116,160,000","27,963,000","29,911,000","28,123,000","33,038,000","30,584,000","28,663,000","26,797,000","28,964,000","26,521,000","35,173,000","28,094,000","32,704,000","18,362,000","18,030,000","19,156,000","26,208,000","22,022,000","14,650,000","15,896,000","30,338,000","17,674,000","22,113,000","21,244,000","147,613,000","25,539,000","24,923,000","24,229,000","26,881,000","-180,607,000","188,640,000","80,055,000","114,094,000","84,691,000","92,909,000","71,117,000","93,137,000","69,612,000","119,099,000","124,052,000","136,579,000","24,232,000","195,590,000","187,213,000","237,188,000","203,724,000","201,106,000","215,460,000","168,498,000","247,949,000","139,388,000","129,907,000","60,039,000","138,722,000","98,330,000","83,436,000","-535,799,000","292,647,000","370,825,000","349,932,000","482,745,000","307,060,000","312,597,000","282,485,000","692,400,000","-180,200,000","192,200,000","237,600,000","244,900,000","190,300,000","206,600,000","125,500,000","30,400,000","26,200,000","21,500,000","21,000,000","9,500,000","2,800,000","3,700,000","3,700,000","3,700,000","3,600,000","3,700,000","3,700,000","3,700,000","3,800,000","3,700,000","3,700,000","3,800,000","4,000,000","3,700,000","4,600,000","5,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"277,214,000","-168,632,000","131,210,000","140,386,000","174,250,000","140,579,000","132,073,000","101,052,000","-211,040,000","100,425,000","128,544,000","113,467,000","88,695,000","191,752,000","145,774,000","218,353,000","71,082,000","32,804,000","179,643,000","66,268,000","26,209,000","101,862,000","43,162,000","-194,775,000","8,282,000","-31,877,000","65,594,000","59,458,000","26,280,000","69,547,000","151,082,000","-17,128,000","36,699,000","76,893,000","93,026,000","59,358,000","54,581,000","43,209,000","46,341,000","47,973,000","30,794,000","44,400,000","68,895,000","44,912,000","20,018,000","-24,008,000","21,246,000","15,620,000","-17,244,000","-1,005,507,000","24,196,000","43,009,000","-29,624,000","225,190,000","-886,000","-443,661,000","50,235,000","-389,899,000","74,959,000","47,383,000","65,857,000","-1,192,000","69,106,000","59,088,000","47,920,000","125,279,000","36,372,000","479,243,000","69,424,000","-41,117,000","91,524,000","91,564,000","43,790,000","148,559,000","22,328,000","57,929,000","-106,796,000","148,117,000","-33,365,000","-111,344,000","3,970,000","-118,695,000","-40,443,000","-10,278,000","-17,383,000","-20,890,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000",,"1,300,000","500,000","0","2,100,000","-600,000","-2,400,000","100,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,"-211,973,000","-3,318,000",,,,,,,,"0","0","0",,"0","0","-281,456,000","16,893,000","-17,083,000","33,090,000",,,,,,,,,,"1,511,000","-6,395,000","-342,000","-1,542,000","1,870,000","-871,000","4,509,000","5,842,000","805,000","-35,837,000","586,000","-247,000","4,920,000","-932,123,000","53,892,000","61,811,000","-910,000","272,388,000","-68,657,000","-453,073,000","12,052,000","-473,729,000","10,769,000","6,901,000","800,000","-197,180,000","3,541,000","8,201,000","-4,265,000","-122,851,000",,"523,487,000",,"-181,901,000","-5,222,000","801,000",,"67,000","-1,648,000","-8,429,000","-245,372,000","19,692,000","-49,493,000","-164,226,000","-12,132,000","-99,812,000","-12,943,000","-13,731,000","-6,522,000","-29,578,000","69,907,000","-1,929,000","-616,000","-20,500,000","47,900,000","800,000","67,400,000","110,600,000","9,800,000","-2,900,000","69,300,000","-1,200,000","-1,600,000","-1,800,000","-1,900,000","1,000,000","700,000","800,000","700,000","-1,900,000",,"2,600,000","200,000","300,000","2,000,000","800,000","-1,400,000","1,300,000","200,000","100,000","200,000","400,000"
TotalUnusualItems,,,,,,,,,"-211,973,000","-3,318,000",,,,,,,,"0","0","0",,"0","0","-281,456,000","16,893,000","-17,083,000","33,090,000",,,,,,,,,,"1,511,000","-6,395,000","-342,000","-1,542,000","1,870,000","-871,000","4,509,000","5,842,000","805,000","-35,837,000","586,000","-247,000","4,920,000","-932,123,000","53,892,000","61,811,000","-910,000","272,388,000","-68,657,000","-453,073,000","12,052,000","-473,729,000","10,769,000","6,901,000","800,000","-197,180,000","3,541,000","8,201,000","-4,265,000","-122,851,000",,"523,487,000",,"-181,901,000","-5,222,000","801,000",,"67,000","-1,648,000","-8,429,000","-245,372,000","19,692,000","-49,493,000","-164,226,000","-12,132,000","-99,812,000","-12,943,000","-13,731,000","-6,522,000","-29,578,000","69,907,000","-1,929,000","-616,000","-20,500,000","47,900,000","800,000","67,400,000","110,600,000","9,800,000","-2,900,000","69,300,000","-1,200,000","-1,600,000","-1,800,000","-1,900,000","1,000,000","700,000","800,000","700,000","-1,900,000",,"2,600,000","200,000","300,000","2,000,000","800,000","-1,400,000","1,300,000","200,000","100,000","200,000","400,000"
NormalizedEBITDA,"456,602,000","-168,417,000","206,548,000","219,862,000","198,609,000","220,352,000","209,924,000","223,073,000","61,200,000","232,453,000","233,357,000","241,011,000","122,247,000","331,510,000","220,022,000","378,571,000","124,541,000","124,614,000","-7,176,000","112,828,000","58,395,000","187,595,000","129,502,000","76,368,000","50,036,000","124,986,000","116,401,000","91,042,000","70,230,000","159,133,000","135,038,000","54,603,000","96,551,000","151,659,000","161,991,000","140,787,000","112,701,000","121,409,000","93,886,000","97,671,000","76,906,000","72,569,000","54,908,000","65,311,000","52,655,000","48,130,000","54,611,000","43,503,000","3,793,000","23,702,000","31,073,000","29,109,000","-5,958,000","-267,288,000","77,781,000","248,528,000","138,015,000","182,168,000","178,059,000","140,462,000","163,284,000","279,419,000","193,494,000","192,119,000","202,028,000","459,505,000","211,401,000","-154,339,000","287,309,000","384,035,000","326,156,000","309,618,000","258,039,000","346,933,000","262,108,000","268,000,000","468,768,000","153,889,000","225,389,000","297,206,000","123,351,000","-283,194,000","343,314,000","468,749,000","429,660,000","470,153,000","241,879,000","352,557,000","350,431,000","774,600,000","80,800,000","243,100,000","231,300,000","192,100,000","230,400,000","285,000,000","90,900,000","59,300,000","50,600,000","44,100,000","46,300,000","7,100,000","4,400,000","4,400,000","4,600,000","6,600,000","3,600,000","3,500,000","7,300,000","5,600,000","4,200,000","5,200,000","7,800,000","4,600,000","5,900,000","5,400,000","5,400,000","5,800,000"
TaxRateForCalcs,"0.27","0.256","0.12","0.21","0.27","0.155","0.15","0.21","0.33","0.094","0.27","0.1","0.27","0.083","0.27","0.1","0.27","0.4","0.4","0.4","0.4","0.099","0.25","0.34","0.16","0.142","0.38","0.4","0.22","0.392","0.35","0.35","0.38","0.296","0.28","0.4","0.33","0.35","0.374","0.373","0.35","0.054","0.35","0.173","0.35","0.35","0.35","0.25","0.35","0.049","0.35","0.342","0.082","0.23","0.35","0.1","0.35","0.35","0.4","0.337","0.381","0.4","0.4","0.4","0.4","0.392","0.171","0.388","0.4","0.4","0.312","0.387","0.393","0.4","0.3","0.374","0.339","0.4","0.4","0.4","0.4","0.22","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0.083",,"0.381","0.4","0.4","0.045","0","0.4","0.4","0.4","0.4","0.095","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","-69,951,090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95,695,040","2,702,880","-2,428,367.365","12,574,200","0","0","0","0","0","0","0","0","0","498,630","-2,238,250","-127,945.847","-575,404.027","654,500","-47,240.344","1,578,150","1,008,271.488","281,750","-12,542,950","205,100","-61,762.462","1,722,000","-46,040,991.716","18,862,200","21,142,501.437","-74,871.472","62,650,419.284","-24,029,950","-45,362,085.57","4,218,200","-165,805,150","4,307,600","2,322,400.437","304,460.01","-78,872,000","1,416,400","3,280,400","-1,706,000","-48,121,817.391","0","202,934,157.728","0","-72,760,400","-1,629,798.747","309,690.935","0","26,800","-494,569.683","-3,156,165.149","-83,287,124.282","7,876,800","-19,797,200","-65,690,400","-4,852,800","-22,004,068.746","-5,177,200","-5,492,400","-2,608,800","-11,831,200","27,962,800","-771,600","-246,400","-8,200,000","19,160,000","320,000","26,960,000","44,240,000","3,920,000","-1,160,000","27,720,000","-480,000","-640,000","-720,000","-760,000","400,000","280,000","320,000","0","-158,333.333",,"990,476.19","80,000","120,000","90,909.091","0","-560,000","520,000","80,000","40,000","19,047.619","160,000"
