name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
EBIT,"620,800,000","162,769,000","160,555,000","141,081,000","156,395,000","140,659,000","131,917,000","104,134,000","138,376,000","133,115,000","140,546,000","155,661,000","147,922,000","139,861,000","144,199,000","147,881,000","141,132,000","134,571,000","124,851,000","124,761,000","115,979,000","84,756,000","111,221,000","114,850,000","103,301,000","98,913,000","122,506,000","109,082,000","103,480,000","95,914,000","111,791,000","111,951,000","114,679,000","103,177,000","97,181,000","98,986,000","95,991,000","-125,372,000","80,720,000","88,420,000","84,686,000","75,559,000","70,864,000","79,976,000","76,814,000","65,520,000","61,338,000","63,019,000","58,147,000","52,786,000","47,899,000","46,350,000","38,970,000","53,827,000","34,693,000","73,808,000","68,099,000","61,518,000","63,148,000","68,865,000","61,552,000","59,031,000","54,413,000","55,613,000","48,461,000","47,311,000","46,649,000","48,132,000","40,695,000","38,323,000","39,961,000","39,814,000","31,286,000","27,961,000","28,943,000","29,557,000","23,401,000","22,451,000","26,945,000","28,267,000","22,506,000","17,142,000","18,784,000","26,241,000","29,395,000","24,219,000","30,578,000","31,756,000","29,963,000","26,400,000","27,500,000","27,000,000","23,600,000","23,200,000","27,500,000","30,500,000","28,400,000","20,600,000","28,000,000","28,900,000","26,300,000","27,500,000","23,800,000","23,800,000","23,500,000","22,200,000","20,400,000","23,100,000","20,500,000","19,200,000","18,700,000","16,400,000","14,400,000","14,000,000","12,800,000","13,000,000","10,600,000","10,500,000","11,800,000","11,300,000","9,300,000","9,900,000","9,200,000","9,500,000","9,500,000","10,800,000","9,300,000","11,100,000","9,300,000","9,600,000","9,700,000","11,700,000","55,700,000","-113,200,000","50,100,000","50,100,000","50,100,000"
EBITDA,"723,800,000"
ReconciledCostOfRevenue,"1,540,300,000","400,562,000","400,450,000","379,875,000","359,413,000","345,654,000","329,613,000","326,449,000","322,506,000","339,112,000","342,268,000","349,762,000","338,397,000","340,451,000","342,655,000","346,993,000","335,672,000","325,022,000","316,560,000","316,441,000","302,611,000","297,934,000","299,467,000","305,638,000","279,237,000","276,399,000","280,531,000","283,266,000","276,157,000","294,782,000","298,533,000","305,561,000","299,576,000","293,611,000","279,108,000","295,596,000","282,451,000","287,980,000","285,019,000","291,031,000","286,528,000","287,081,000","295,349,000","268,959,000","248,389,000","243,230,000","219,598,000","223,705,000","208,057,000","204,311,000","194,191,000","205,354,000","203,419,000","216,169,000","218,796,000","234,102,000","216,495,000","202,411,000","197,219,000","196,948,000","193,604,000","176,543,000","171,083,000","174,156,000","161,961,000","155,335,000","153,886,000","160,109,000","150,101,000","146,397,000","142,568,000","139,667,000","128,870,000","121,245,000","121,136,000","125,024,000","121,195,000","117,282,000","117,491,000","116,292,000","109,511,000","102,464,000","105,348,000","114,466,000","110,815,000","96,096,000","99,575,000","105,760,000","99,986,000","97,000,000","97,800,000","91,100,000","89,300,000","88,300,000","99,700,000","96,100,000","89,200,000","37,700,000","92,100,000","95,200,000","88,000,000","93,300,000","82,000,000","76,000,000","78,100,000","74,900,000","68,500,000","74,900,000","68,200,000","67,100,000","60,200,000","56,000,000","49,300,000","45,800,000","45,000,000","44,800,000","42,700,000","41,400,000","42,300,000","40,900,000","36,000,000","36,200,000","33,500,000","33,900,000","34,000,000","35,900,000","33,700,000","35,600,000","33,500,000","34,000,000","32,400,000","33,100,000",,,,,
ReconciledDepreciation,"103,000,000","30,038,000","26,969,000","24,449,000","21,544,000","21,521,000","21,351,000","20,626,000","19,997,000","19,530,000","19,523,000","19,164,000","18,659,000","18,314,000","18,606,000","19,570,000","21,054,000","20,410,000","21,280,000","21,834,000","20,692,000","22,568,000","22,192,000","22,175,000","19,957,000","20,146,000","20,377,000","19,087,000","18,510,000","18,625,000","19,609,000","19,416,000","19,257,000","19,639,000","19,779,000","20,077,000","19,839,000","20,374,000","19,545,000","19,203,000","19,190,000","19,269,000","20,541,000","16,954,000","15,622,000","13,220,000","15,235,000","15,369,000","14,284,000","14,453,000","14,135,000","14,164,000","13,594,000","13,507,000","10,724,000","12,223,000","12,145,000","9,848,000","9,941,000","9,455,000","9,254,000","9,383,000","6,660,000","7,766,000","6,603,000","7,368,000","7,334,000","7,928,000","8,021,000","7,759,000","8,095,000","7,902,000","7,773,000","6,734,000","7,664,000","7,602,000","8,055,000","6,880,000","7,587,000","7,788,000","7,850,000","10,374,000","11,703,000","10,938,000","11,282,000","8,726,000","9,472,000","9,485,000","9,021,000","8,600,000","9,200,000","8,400,000","8,600,000","7,900,000","8,800,000","8,700,000","8,100,000","4,000,000","7,000,000","7,100,000","6,800,000","6,300,000","6,300,000","5,300,000","5,300,000","4,100,000","4,500,000","4,200,000","4,300,000","3,600,000","6,100,000","1,400,000","3,200,000","2,700,000","3,000,000","3,100,000","3,100,000","5,100,000","2,100,000","1,900,000","1,500,000","-300,000","2,100,000","2,000,000","1,700,000","-300,000","1,600,000","1,700,000","1,700,000","-500,000","1,400,000","1,600,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"449,400,000","118,755,000","115,742,000","102,195,000","112,708,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,381,000","38,817,000","41,835,000","36,831,000","36,189,000","33,333,000","34,412,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","13,700,000","15,100,000","13,900,000","10,600,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","5,500,000","5,400,000","4,900,000","4,200,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","3,200,000","3,200,000","3,500,000","4,400,000",,,,,
TotalUnusualItemsExcludingGoodwill,"-9,300,000","-732,000","-3,204,000","-3,136,000","-2,228,000","-5,018,000","-2,917,000","-3,841,000",,"-6,962,000","-11,956,000","-2,126,000","0","-3,832,000","-4,621,000","-1,988,000","-1,642,000","5,615,000","0","0","-4,797,000","-23,905,000","-2,067,000",,,"-6,516,000","13,347,000",,,,,,,"0","0","0","0","-216,407,000","-6,953,000","-2,351,000","-4,821,000","-9,825,000","-3,372,000","347,000","-907,000","-5,157,000","-4,625,000","-792,000","-1,613,000","-3,481,000","-1,370,000","-3,635,000","-2,442,000","-11,481,000","-32,643,000","987,000","175,000","1,903,000","437,000","521,000","573,000","270,000","501,000","255,000","66,000","48,000","141,000","245,000","130,000","-135,000","-384,000","-235,000","11,000","533,000","5,000","341,000","20,000","248,000","-398,000","27,000","203,000","-5,263,000","24,000","179,000","-5,435,000","1,346,000","-172,000","356,000","-499,000","300,000","100,000","100,000","100,000",,,"-100,000","100,000","-200,000","-400,000",,"-100,000",,,"-100,000",,"500,000","200,000",,,,,,,,"-100,000","-200,000",,,"200,000","-100,000",,"200,000","-100,000","100,000","200,000","700,000","200,000",,"100,000","200,000","400,000","300,000",,,,,
TotalUnusualItems,"-9,300,000","-732,000","-3,204,000","-3,136,000","-2,228,000","-5,018,000","-2,917,000","-3,841,000",,"-6,962,000","-11,956,000","-2,126,000","0","-3,832,000","-4,621,000","-1,988,000","-1,642,000","5,615,000","0","0","-4,797,000","-23,905,000","-2,067,000",,,"-6,516,000","13,347,000",,,,,,,"0","0","0","0","-216,407,000","-6,953,000","-2,351,000","-4,821,000","-9,825,000","-3,372,000","347,000","-907,000","-5,157,000","-4,625,000","-792,000","-1,613,000","-3,481,000","-1,370,000","-3,635,000","-2,442,000","-11,481,000","-32,643,000","987,000","175,000","1,903,000","437,000","521,000","573,000","270,000","501,000","255,000","66,000","48,000","141,000","245,000","130,000","-135,000","-384,000","-235,000","11,000","533,000","5,000","341,000","20,000","248,000","-398,000","27,000","203,000","-5,263,000","24,000","179,000","-5,435,000","1,346,000","-172,000","356,000","-499,000","300,000","100,000","100,000","100,000",,,"-100,000","100,000","-200,000","-400,000",,"-100,000",,,"-100,000",,"500,000","200,000",,,,,,,,"-100,000","-200,000",,,"200,000","-100,000",,"200,000","-100,000","100,000","200,000","700,000","200,000",,"100,000","200,000","400,000","300,000",,,,,
NormalizedEBITDA,"733,100,000","193,539,000","190,728,000","168,666,000","180,167,000","167,198,000","156,185,000","128,601,000","158,373,000","159,607,000","172,025,000","176,951,000","166,581,000","162,007,000","167,426,000","169,439,000","163,828,000","149,366,000","146,131,000","146,595,000","141,468,000","131,229,000","135,480,000","137,025,000","123,258,000","125,575,000","129,536,000","128,169,000","121,990,000","114,539,000","131,400,000","131,367,000","133,936,000","122,816,000","116,960,000","119,063,000","115,830,000","111,409,000","107,218,000","109,974,000","108,697,000","104,653,000","94,777,000","96,583,000","93,343,000","83,897,000","81,198,000","79,180,000","74,044,000","70,720,000","63,404,000","64,149,000","55,006,000","78,815,000","78,060,000","85,044,000","80,069,000","69,463,000","72,652,000","77,799,000","70,233,000","68,144,000","60,572,000","63,124,000","54,998,000","54,631,000","53,842,000","55,815,000","48,586,000","46,217,000","48,440,000","47,951,000","39,048,000","34,162,000","36,602,000","36,818,000","31,436,000","29,083,000","34,930,000","36,028,000","30,153,000","32,779,000","30,463,000","37,000,000","46,112,000","31,599,000","40,222,000","40,885,000","39,483,000","34,700,000","36,600,000","35,300,000","32,100,000","31,100,000","36,300,000","39,300,000","36,400,000","24,800,000","35,400,000","36,000,000","33,200,000","33,800,000","30,100,000","29,200,000","28,800,000","25,800,000","24,700,000","27,300,000","24,800,000","22,800,000","24,800,000","18,700,000","17,600,000","16,700,000","16,000,000","16,300,000","13,700,000","15,600,000","13,700,000","13,300,000","10,800,000","9,400,000","11,400,000","11,400,000","11,000,000","9,800,000","10,800,000","12,800,000","10,900,000","8,900,000","10,900,000","13,000,000","55,700,000","-113,200,000","50,100,000","50,100,000","50,100,000"
TaxRateForCalcs,"0.225","0.225","0.234","0.213","0.226","0.222","0.144","0.227","0.2","0.206","0.186","0.217","0.195","0.238","0.202","0.217","0.24","0.242","0.264","0.261","0.273","0.212","0.296","0.269","0.266","0.236","0.292","0.294","0.29","0.278","0.295","0.293","0.285","0.271","0.263","0.292","0.282","0.124","0.286","0.302","0.295","0.294","0.234","0.315","0.318","0.315","0.326","0.32","0.331","0.322","0.322","0.334","0.338","0.33","0.325","0.349","0.339","0.339","0.331","0.339","0.339","0.321","0.353","0.336","0.34","0.35","0.341","0.351","0.36","0.34","0.35","0.365","0.365","0.355","0.355","0.355","0.355","0.355","0.346","0.36","0.36","0.381","0.398","0.388","0.38","0.372","0.366","0.375","0.375","0.377","0.367","0.382","0.38","0.378","0.38","0.381","0.379","0.354","0.37","0.375","0.365","0.375","0.362","0.352","0.365","0.375","0.352","0.359","0.361","0.37","0.36","0.354","0.354","0.339","0.327","0.343","0.347","0.247","0.386","0.38","0.373","0.366","0.383","0.391","0.381","0.385","0.393","0.4","0.396","0.4","0.397","0.4",,,,,
TaxEffectOfUnusualItems,"-2,092,500","-164,853.806","-749,736","-667,968","-503,528","-1,112,900.139","-420,048","-871,907","0","-1,436,829.558","-2,223,816","-461,342","0","-912,838.471","-933,442","-431,396","-394,080","1,356,300.383","0","0","-1,309,581","-5,060,511.086","-611,832","0","0","-1,537,325.47","3,897,324","0","0","0","0","0","0","0","0","0","0","-26,864,547.885","-1,987,010.159","-710,365.197","-1,423,231.83","-2,892,906.914","-789,014.12","109,297.232","-288,870.992","-1,622,243.276","-1,505,535.539","-253,541.299","-533,254.327","-1,121,806.084","-441,755.484","-1,213,227.869","-825,513.134","-3,792,971.223","-10,624,356.307","344,095.201","59,338.663","644,617.398","144,775.823","176,823.096","194,422.829","86,733.626","177,033.348","85,577.673","22,440.261","16,799.837","48,020.605","85,959.705","46,801.548","-45,900.393","-134,396.238","-85,778.921","4,014.895","189,214.576","1,775.082","121,053.183","7,099.888","88,041.971","-137,563.286","9,719.557","73,079.55","-2,002,788.14","9,559.771","69,408.68","-2,065,104.211","500,690.516","-62,927.953","133,506.345","-187,115.138","113,004.484","36,681.223","38,157.895","38,020.833","0","0","-38,114.754","37,946.429","-70,731.707","-147,826.087","0","-36,492.891","0","0","-35,204.082","0","187,500","70,303.03","0","0","0","0","0","0","0","-32,673.267","-68,686.869","0","0","77,272.727","-37,974.684","0","73,239.437","-38,333.333","39,062.5","76,190.476","269,230.769","78,571.429","0","39,622.642","80,000","158,620.69","120,000",,,,,
